projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,eligible_almost_home_match,date_posted
777470141c6fb2141788d2c76082b2a1,ee38b569d9b09e0f0418e1529f01efad,fa551e40c6b098418c83937df589e2a6,1.80477E+11,39.753265,-86.190339,Indianapolis,IN,46221,urban,Indianapolis Public Sch Dist,Marion,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,30,2403.7,2827.88,25,f,f,5/9/2014
46ccc400fa91e253c8a8970113e744b0,7194a7d32c3d8f5c9a7c2ec070e9ad04,5f4f942f2b1539513329e69893ed1799,1.80891E+11,39.844704,-86.266281,Indianapolis,IN,46254,urban,Msd Of Pike Twp,Marion,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Supplies,high poverty,Grades 3-5,30,337.44,396.99,25,f,f,5/9/2014
37e8f8f300162a380ff3684d629f18ca,218f131668daa49be2b36ae0e0f86d79,2154ff0cdf20afbcd0dddfaeff0aad32,10180000643,34.701285,-86.623769,Huntsville,AL,35805,urban,Huntsville City School Dist,Madison,f,f,f,f,f,f,Mrs.,f,f,Health & Wellness,Health & Sports,,,Supplies,highest poverty,Grades PreK-2,30,1133.07,1333.02,18,f,f,5/9/2014
88d813c0af4967f5adff673cadbed649,ac30c24c61b7d7706baf7c95589b085c,fcca5687f4699764deddba8217b89b8f,4.70429E+11,36.246182,-83.805342,Maynardville,TN,37807,rural,Union Co School District,Union,f,f,f,f,f,f,Mr.,f,f,History & Geography,History & Civics,,,Books,highest poverty,Grades 9-12,30,495.88,583.39,150,f,f,5/9/2014
b7819fd96a64e7425dd17872f4f944e5,45f40860a226b31d270301909d532ab6,d9ea438bed035aca5111768120ad24af,62271002821,34.094864,-118.225548,Los Angeles,CA,90065,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,t,f,f,f,Ms.,f,f,Literacy,Literacy & Language,College & Career Prep,Applied Learning,Technology,high poverty,Grades 3-5,30,789.1,928.35,75,f,f,5/9/2014
4147df8f107256123fd19a86621a6a02,30fb6893e1e385c1d61765df6cc902c4,0780c93266623b302d38478b7477c393,4.50228E+11,33.464771,-79.568339,Andrews,SC,29510,rural,Georgetown Co School District,Georgetown,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Health & Life Science,Math & Science,Supplies,highest poverty,Grades 3-5,30,408.84,480.99,33,t,f,5/9/2014
edb5d710306da7a13d7ab27f92b87f19,9df93a9a7f6e9cf8fce413b672a8f4eb,6f01114f1611fac4b7b34b18016465a0,4.4009E+11,41.830485,-71.450367,Providence,RI,2908,urban,Providence Public School Dist,Providence,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Supplies,highest poverty,Grades PreK-2,30,583.12,686.02,26,f,f,5/9/2014
32c066ce1b1a7218516c4ae9f73c4c11,5f60fd3c424ed013a1079184d98c5629,918a0c2f3cd6f461a47f4289b0f8b193,,26.629606,-81.716805,Lehigh Acres,FL,33971,,Lee Co School District,Lee,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,30,1193.18,1403.74,19,f,f,5/9/2014
eba577d9ba21f42e46a85f86f8e3621c,57c42caa0c58db93e197a70c05dde0ac,00322846b9fa19eab270716e2b97d26f,4.82292E+11,30.092472,-96.082202,Hempstead,TX,77445,,Hempstead Ind School District,Waller,f,f,f,f,f,f,Mr.,f,f,Music,Music & The Arts,,,Other,highest poverty,Grades 3-5,30,319.12,375.44,760,f,f,5/9/2014
9fae33405f007e3cdd73203f3eb85b1b,0bfe767d0eb1410a17d06a5198d2a404,dc34b021fd177cfdb22f22055ca9d04f,10060000256,32.838778,-85.517527,Lafayette,AL,36862,rural,Chambers Co School District,Chambers,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,30,2212.03,2602.39,20,f,f,5/9/2014
273c0f578dd8df7957c921ec57008d4e,63d462cce3e2c32bca124c2d5708b717,99a74e10a54b86ab82a963338a1282ae,3.60015E+11,40.580735,-73.936025,Brooklyn,NY,11235,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Environmental Science,Math & Science,,,Technology,highest poverty,Grades 9-12,30,1834.04,2157.69,120,f,f,5/9/2014
1f6dc8cf8a2650b69da7a02b902d9660,461bf932d3e8a4018f10083bb0c745ae,1b04e569e028e03cba9dffdcfe6d55f9,90279001386,41.305133,-72.902861,New Haven,CT,6513,urban,New Haven City School District,New Haven,f,t,f,f,f,f,Ms.,f,f,Music,Music & The Arts,Performing Arts,Music & The Arts,Supplies,highest poverty,Grades 3-5,30,791.22,930.85,200,f,f,5/9/2014
192adbce4c3bd253893ab88f487e5c1b,f4c6b61a34d325b6a08c1793b6e1db59,fc0754cf011f6bf433f22008c5a715ff,1.81236E+11,39.790271,-85.957289,Indianapolis,IN,46229,urban,Msd of Warren Twp,Marion,f,f,t,f,f,f,Ms.,f,f,Special Needs,Special Needs,,,Supplies,high poverty,Grades PreK-2,30,151.8,178.59,20,f,f,5/9/2014
67e1b210c8645d625bb4657a26e7f437,1748551a0cadebdd0220c96d362e0ff5,3c8553e5a219b896a7503726834f9eae,62271003220,33.951889,-118.236862,Los Angeles,CA,90002,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,t,f,f,f,Ms.,f,f,Mathematics,Math & Science,Economics,History & Civics,Technology,high poverty,Grades 3-5,30,2229.72,2623.2,24,f,f,5/9/2014
425c13e053fd893cf06bca42bca09219,d8c2d69f23e8f58a562fd9872f076597,27978274618ca9d2affa6861a144604a,3.6001E+11,40.706825,-73.920003,Brooklyn,NY,11237,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,Special Needs,Special Needs,Technology,highest poverty,Grades 6-8,30,557.49,655.87,300,f,f,5/9/2014
f004a2402409ca0c0d7b62fe5234a33a,11ea259d0ce29dc8ad49368fbc93fd0b,2acea0be14b7abb51c24bdbb6d07d57a,62922001855,34.215496,-119.201337,Oxnard,CA,93030,urban,Oxnard Elem School District,Ventura,f,f,f,f,f,f,Mrs.,f,f,Health & Life Science,Math & Science,Sports,Health & Sports,Supplies,highest poverty,Grades PreK-2,30,875.15,1029.59,120,f,f,5/9/2014
bce6730c13445062795d8e025f6fd528,cc1ea6f9738114a9d754c60a8441e316,ec1017b54605572b812f0ae8d1778752,2.62502E+11,46.512096,-87.610524,Negaunee,MI,49866,,Negaunee Public Sch District,Marquette,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,moderate poverty,Grades PreK-2,30,363.36,427.48,22,f,f,5/9/2014
bbf55c70e5c2d1f46c18385b4efb99a4,ccde9c84e4e66271e34f3276fca30160,86fff7caa07e4f595a716d8a1960f09e,1.30129E+11,33.896013,-84.554213,Marietta,GA,30060,,Cobb Co School District,Cobb,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Social Sciences,History & Civics,Other,highest poverty,Grades 3-5,30,189.67,223.14,120,f,f,5/9/2014
5cdbe9d988855227a2ff1656eb1827db,37fb1a2cb01f350f59b74b5473555148,197a49fc662eb3104f210af07c0e072c,61146001260,33.925793,-118.135056,Downey,CA,90242,suburban,Downey Unified School District,Los Angeles,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Special Needs,Special Needs,Supplies,high poverty,Grades PreK-2,30,294.96,347.01,24,f,f,5/9/2014
2922df53e524ccbf3ba519b6f0a60e82,9ca4b1bec478985f2876bcda67bf20e3,ee1db48d6b23b13d62fd0e26c0b033da,1.2015E+11,26.586567,-80.157014,Lake Worth,FL,33467,suburban,Palm Beach Co School District,Palm Beach,f,f,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,Literacy,Literacy & Language,Supplies,moderate poverty,Grades 3-5,30,242.24,284.99,22,f,f,5/9/2014
03fb144edfcece6e049d0c4cedca3b49,234bf296b0092e261ddc3c8412745420,e172ee5cd4a99887f9b55fb7b509173d,2.30732E+11,44.108318,-70.158424,Lewiston,ME,4240,urban,Lewiston Public Schools,Androscoggin,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,high poverty,Grades PreK-2,30,405.23,476.74,25,f,f,5/9/2014
fbc5b702ca515246747b6641877d0dbf,e31b6fcb967e6da79243be80f01d1100,4902ed64907f2b350c3b8760fd3cf259,3.60012E+11,40.594672,-73.795145,Arverne,NY,11692,urban,New York City Dept Of Ed,Queens,f,f,f,f,f,f,Ms.,f,f,Early Development,Applied Learning,Special Needs,Special Needs,Supplies,highest poverty,Grades PreK-2,30,526.02,618.85,30,f,f,5/9/2014
4e564ec2a8f8d6deae900a0bba128827,be8b49e1c37e1db919d14ade1ccd1276,057d8499600aa75a029d998faf18eea6,4.02025E+11,35.327049,-97.555534,Oklahoma City,OK,73170,urban,Moore School District I-2,Cleveland,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,moderate poverty,Grades PreK-2,30,524.45,617,22,f,f,5/9/2014
ccada9c4ba9ad5f056a5b0c389b61bfd,bed2ddea1c9acb16375127efe2693d6a,2ac0a7735bc7938a9ead4010bc19b832,1.10003E+11,38.893496,-76.932715,Washington,DC,20019,urban,Dc Public Schools,District Of Columbia,f,f,f,f,f,f,Ms.,f,f,Applied Sciences,Math & Science,Character Education,Applied Learning,Technology,highest poverty,Grades 6-8,30,276.18,324.92,105,f,f,5/9/2014
3b74c39404fa3e1ed4d936d96f69a494,5a89e41772929a73c4d5192c6f112bd4,cc5b1dd15fc861ab33da2aba0ddc5819,4.84122E+11,29.969856,-95.465157,Houston,TX,77014,suburban,Spring Ind School District,Harris,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,ESL,Literacy & Language,Books,highest poverty,Grades 3-5,30,686.62,807.79,23,f,f,5/9/2014
bc3ec97f47404ec2ffd8241acfcfaefb,c04cb95810a1028951c733a4e13694cb,aa0e30989196c7ffd840f75e723ab060,4.70318E+11,36.074707,-86.707573,Nashville,TN,37211,urban,Metro Nashville Pub Sd,Davidson,f,f,f,f,f,f,Mrs.,f,f,Early Development,Applied Learning,ESL,Literacy & Language,Technology,highest poverty,Grades PreK-2,30,831.78,978.56,17,f,f,5/9/2014
43f904333022e609978aef4dfc682255,fe5fe0d1e156864d6b042af9023d7c34,b7126f699e6d74e20f31fff9a35c688e,60962001000,33.880304,-118.236681,Compton,CA,90220,urban,Compton Unified School Dist,Los Angeles,f,f,f,f,f,f,Mrs.,f,f,History & Geography,History & Civics,Social Sciences,History & Civics,Supplies,highest poverty,Grades 6-8,30,367.62,432.49,160,f,f,5/9/2014
c91f94d6914c8259d2897c2688e67593,748b7d369f04d9d766fba3d830a943ef,7b09aeedc11b4959ecbd53dbfd48407d,3.70504E+11,36.135406,-80.644654,Yadkinville,NC,27055,rural,Yadkin Co Schools,Yadkin,f,f,f,f,f,f,Mr.,f,f,Mathematics,Math & Science,College & Career Prep,Applied Learning,Technology,highest poverty,Grades 6-8,30,562.49,661.75,12,f,f,5/9/2014
a34fa4dc628fb2e897403e8df2ce718f,4394e322c71f286a7ddbee3939dbfd64,50581cf01c02aa83418fa2e369e35aa3,2.10299E+11,38.228345,-85.815024,Louisville,KY,40211,urban,Jefferson Co School District,Jefferson,f,t,f,f,f,f,Mr.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,high poverty,Grades 3-5,30,801.34,942.75,25,f,f,5/9/2014
561c6f7b738a6d4cb3230fec2e08fc3f,427c5e8688f458e09565504a3e139f06,624f38f472e2b6e87322af8bf71ef54b,63432005556,32.709813,-117.12725,San Diego,CA,92102,urban,San Diego Unified School Dist,San Diego,t,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Other,highest poverty,Grades PreK-2,30,618.54,727.69,250,f,f,5/9/2014
984dca778fc2562434841703d376e99e,dfd0ece715ebc326daa912b05f22875f,662d6f34327c193a7101675005977632,5.51422E+11,45.836242,-91.887887,Spooner,WI,54801,rural,Spooner Area School District,Washburn,f,f,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,Character Education,Applied Learning,Supplies,high poverty,Grades 3-5,30,431.31,507.42,90,f,f,5/9/2014
69e4d08085004ee50440a4a47454a0cf,a4c7d49b2ebe9e835be70159973717af,a6632561c4937911356ee8543afa4363,62271003309,34.147401,-118.367515,N Hollywood,CA,91602,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Mrs.,f,f,Social Sciences,History & Civics,,,Technology,high poverty,Grades 3-5,30,351.01,412.95,35,f,f,5/9/2014
64e75172a89a5f1c9a2065a217176b08,a5db25a0186d0599e80c69d5000635e1,ab1b5ff5fb2ee0b89b5cf78460ff9ca7,62895004480,34.599209,-117.333456,Oro Grande,CA,92368,rural,Oro Grande Elementary Sch Dist,San Bernardino,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Environmental Science,Math & Science,Technology,highest poverty,Grades 3-5,30,252.63,297.21,30,f,f,5/9/2014
ec95d6afcbd8d28186caaa15412b9038,7f813939ae6e0b92a99f5c621e8632ad,78f921768760175f2caa7bf870094fac,4.50213E+11,34.221006,-79.726043,Florence,SC,29506,urban,Florence School District 1,Florence,f,f,f,f,f,f,Mrs.,f,f,History & Geography,History & Civics,Literacy,Literacy & Language,Books,highest poverty,Grades 9-12,30,458.88,539.86,60,f,f,5/9/2014
2c89f822c4b292c3527a39974d473c67,616574b51c9678cc195ce1aab4b0d2cc,10179fd362d7b8cf0e89baa1ca3025bb,62271003157,34.043939,-118.288371,Los Angeles,CA,90006,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades PreK-2,30,240.99,283.52,24,f,f,5/9/2014
5c1d9a04bc03ab47fd4a33aafce901b3,953b7ef1cee8c301fced550175b6af92,065745d1affe5386bce6b3de5b9b7e0c,3.60015E+11,40.601521,-73.985967,Brooklyn,NY,11223,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades 3-5,30,1802.34,2120.4,11,f,f,5/9/2014
d697578749707c36041b2d97cc75cb1d,2b37105fe16cb2bd8554c1c82b161fa4,7d0f6cea371e7f6dbf0cb7519f897180,1.30123E+11,33.544746,-84.340148,Jonesboro,GA,30236,suburban,Clayton Co Public Schools,Clayton,f,f,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades PreK-2,30,1502.67,1767.85,999,f,f,5/9/2014
9458ee26d2e4343b4ef0294767a39a7e,e4c38afb0e7aa3872ab3b545493ebf2d,26197aacfe1de905fa6423b101c438fa,61968010969,36.210152,-121.126452,King City,CA,93930,,King City Union School Dist,Monterey,t,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Health & Life Science,Math & Science,Technology,highest poverty,Grades 3-5,30,786.67,925.49,60,t,f,5/9/2014
d3db66ddc1700c3cc8a9c01938d7515f,a5ee5f54b8ded558c3b7e80c5b799f48,5185ac37ab30872a4bb96e78b351e059,1.30174E+11,33.959854,-84.335785,Dunwoody,GA,30338,suburban,Dekalb Co School District,De Kalb,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Supplies,low poverty,Grades PreK-2,30,211.09,248.34,100,f,f,5/9/2014
bd39805f0224d52f4af8e040aec20e24,0da92d606816c54007b5f747161a2dab,8866f2217e6606b649a90d4d444a8e5a,62271003218,33.949169,-118.294365,Los Angeles,CA,90044,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,t,f,f,f,Ms.,f,f,Mathematics,Math & Science,Economics,History & Civics,Supplies,highest poverty,Grades 3-5,30,483.17,568.44,24,f,f,5/9/2014
e7285b1885ed1484e89341f8d14a6c50,7bf58bc0708a8d0ee6b5138267387958,938edcd8629fd374e5e1099116460b8e,2.50279E+11,42.339053,-71.077829,Boston,MA,2118,urban,Boston Public School District,Suffolk,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,30,272.64,320.75,50,f,f,5/9/2014
6acedf8faa174b8e6ab3f0bcc03c39dc,cc66cfe14f92ee358f082c85c1521e9a,88adb0234f128a318359a7f7aeef39fa,4.81302E+11,32.938346,-97.14309,Southlake,TX,76092,suburban,Carroll Independent Sch Dist,Tarrant,f,f,f,f,f,f,Ms.,f,f,Applied Sciences,Math & Science,Mathematics,Math & Science,Technology,low poverty,Grades 3-5,30,809.66,952.54,50,f,f,5/9/2014
cd3f0c37f7b558e14db5ea77beac8387,f16910a1da0d1bb3d8fa7407dad507d0,f06562f722ea62a285348e89a2a94427,2.20005E+11,29.923244,-90.085328,New Orleans,LA,70115,urban,New Orleans Recovery School District,Orleans,t,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades 3-5,30,269.06,316.54,26,f,f,5/9/2014
b8fcb7d7779afa69fa85b0a7ad10569b,944f6f7e2460b05fac464c1aef4be5b9,a7e44045223f3c2e2f2ddb2d9151e129,2.92928E+11,38.580929,-90.26721,Saint Louis,MO,63116,urban,St Louis City Public Sch Dist,St Louis City,f,f,f,f,f,f,Ms.,t,f,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Supplies,highest poverty,Grades 6-8,30,149.61,176.01,100,f,f,5/9/2014
0ae3bbb8393be4c613ad375a32d6400e,4689b7322b285d24e608afd990c0f979,6a19adfed79853192734a96268b6c378,1.30012E+11,33.696647,-84.51413,Atlanta,GA,30331,urban,Atlanta Public Schools,Fulton,f,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,Social Sciences,History & Civics,Technology,highest poverty,Grades PreK-2,30,1121.32,1319.2,25,f,f,5/9/2014
b9dadb0f6a02a7a5c89190cd6b9351e9,7157febede6eadfd5beaac724a76c2d5,983f8d6a98756eee5b53237c2d63763f,1.30174E+11,33.867478,-84.25076,Chamblee,GA,30341,suburban,Dekalb Co School District,De Kalb,f,f,f,f,f,f,Mrs.,f,f,Social Sciences,History & Civics,History & Geography,History & Civics,Supplies,high poverty,Grades 6-8,30,335.79,395.05,100,f,f,5/9/2014
d4dd7f59c9966595bd11f2fac8779a69,89774db02d39869ff94f4613ab640836,db2c206ae24f48e4318e729ad831be65,3.60103E+11,40.668408,-73.898052,Brooklyn,NY,11207,urban,New York City Dept Of Ed,Kings (Brooklyn),t,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 3-5,30,449.2,528.47,40,f,f,5/9/2014
8619a6299d6cff7088d09a86f93e0d0c,a2af96c4ff94d0c1ac0d09cfa075d4f0,bff4a065756dc963f1f3044c93455805,1.30174E+11,33.743629,-84.265846,Decatur,GA,30032,suburban,Dekalb Co School District,De Kalb,f,f,f,f,f,f,Mrs.,f,f,History & Geography,History & Civics,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades 3-5,30,755.34,888.64,35,f,f,5/9/2014
20a3dfc411df62fe9f3d298bab22f786,3fa5a7550c33271b94fd8809ffd62aad,ecb748079870cc4da31597b80eda7ead,1.20144E+11,28.544264,-81.377113,Orlando,FL,32801,urban,Orange Co Public School Dist,Orange,t,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,,,Books,low poverty,Grades 6-8,30,695.99,818.81,88,f,f,5/9/2014
6af5c01b71539c4e5d80497fea18897c,70c671308de0ff2a89e1287dabb24a7e,d674a3d460a663a7dfbd7c9a7d75c09f,90309000659,41.147491,-73.441513,Norwalk,CT,6850,urban,Norwalk Public School District,Fairfield,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Health & Life Science,Math & Science,Other,high poverty,Grades PreK-2,30,303.96,357.6,48,t,f,5/9/2014
7040364d639eed8780fe2dd3439c44a0,04866062feb50ee7fbcdf2ddfa9ecbc5,3285654a47d0f6608814326bfbb76f69,63432007838,32.861402,-117.209721,San Diego,CA,92122,urban,San Diego Unified School Dist,San Diego,f,f,f,f,f,f,Mr.,f,f,Literature & Writing,Literacy & Language,,,Technology,highest poverty,Grades 9-12,30,1107.28,1302.68,35,f,f,5/9/2014
68530543bc187c7ae218e52dd5319c5e,2ec9a4e687e31d7f69e3eb1ab48b8c9f,b3be08b10251a3fcffa16d18388e11a9,5.10012E+11,38.817551,-77.111374,Alexandria,VA,22304,urban,Alexandria City Pub Sch Dist,Alexandria City,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,30,133.46,157.01,30,f,f,5/9/2014
767c78853ed8e5a2d0c57c7ab69572d5,56323a7af6c520cbe339030a266ad149,0f830dd70963c93fb8a0f4a28a7b7940,3.60012E+11,40.702224,-73.942016,Brooklyn,NY,11206,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mr.,f,f,Literature & Writing,Literacy & Language,,,Technology,highest poverty,Grades 3-5,30,1552.25,1826.18,15,f,f,5/9/2014
3f1bafd8218dc0b88a4502c772aee691,20de53e5b4256f28e0c545f753e155bd,607ae9c77d36afe599a8b4e5ef0f2525,4.82406E+11,32.826298,-97.169121,Hurst,TX,76053,suburban,Hurst-euless-bedford Isd,Tarrant,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,30,414.67,487.85,25,f,f,5/9/2014
f283564696a097f47bd727cb283dcadc,6e3f84f1e45fdd66333051c4627f00f8,bff4a065756dc963f1f3044c93455805,1.30174E+11,33.743629,-84.265846,Decatur,GA,30032,suburban,Dekalb Co School District,De Kalb,f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,Literacy,Literacy & Language,Supplies,highest poverty,Grades PreK-2,30,285.13,335.45,20,f,f,5/9/2014
89ce48bbda1791056757016a459dfebc,570c6ba738950e0288ef58b76051b836,8485f65e2dd6f919f7b66ab79de60a26,4.80894E+11,30.300452,-97.647906,Austin,TX,78724,urban,Austin Ind School District,Travis,f,f,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,Extracurricular,Applied Learning,Other,highest poverty,Grades 3-5,30,892.74,1050.28,7,f,f,5/9/2014
876c0c538be861f3a3ecd0d04909498c,f54ebda6f2c48250272797203559d5a2,a99cd92bef6d9cff5774cdf697206b14,4.01824E+11,35.959426,-96.118834,Sapulpa,OK,74066,suburban,Lone Star School District,Creek,f,f,f,f,f,f,Mrs.,f,f,Parent Involvement,Applied Learning,Early Development,Applied Learning,Supplies,high poverty,Grades PreK-2,30,210.9,248.12,26,f,f,5/9/2014
0b297b4014bb8a98a46924db332826d8,383d673e0b72efa8a39f313a627177b9,7d425e6327bbfe7fb17264373c8f897f,60639009336,35.313308,-119.103692,Bakersfield,CA,93311,urban,Panama-buena Vista Union SD,Kern,f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,College & Career Prep,Applied Learning,Technology,high poverty,Grades 6-8,30,1228.02,1444.73,112,t,f,5/9/2014
9766c3b163e2275f4cf12f6ee8426cff,711f4d846175f5d1f14a9098a4b91b42,bb1183457da4b400455666199ae4d843,1.30165E+11,34.351473,-84.122334,Dawsonville,GA,30534,rural,Dawson Co School District,Dawson,f,f,f,f,f,f,Ms.,f,f,History & Geography,History & Civics,,,Other,high poverty,Grades PreK-2,30,451.37,531.02,62,f,f,5/9/2014
2a6a83fa355547ad24bc4290ead19c50,79229e96146478b4b901fe43dee3c1ab,c7e85779f9da722fa10d0e4ec5f050e7,3.60012E+11,40.675881,-73.869535,Brooklyn,NY,11208,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,30,547.49,644.11,26,f,f,5/9/2014
d405327f13d69784e4e443ee2e4ee961,92e3df6b737245c5579c14c9b4b1a9f7,f647a96cb09b01f035094419cf84ca7a,,42.945355,-83.606485,Grand Blanc,MI,48439,suburban,Michigan Dept of Education,Genesee,t,f,f,f,f,f,Mr.,f,f,Mathematics,Math & Science,,,Technology,high poverty,Grades PreK-2,30,1295.96,1524.66,30,f,f,5/9/2014
65964b0776b7b080b81f59c5a8f40bae,cb9dc42e3505b1b9d4a339cfa556f511,19db8d7f64fc5daf1e79c177212fdddd,,34.746311,-92.270947,Little Rock,AR,72201,urban,Arkansas Dept of Education,Pulaski,t,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Other,highest poverty,Grades 6-8,30,652.25,767.35,127,f,f,5/9/2014
53d0fce92988669ed235045fc4e15f3e,47b3add58661c43ce729c54c91ec6912,822886b5a64177bc32a562eea2f236f0,3.30459E+11,42.98542,-71.447739,Manchester,NH,3103,urban,School Administrative Unit 37,Hillsborough,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Other,highest poverty,Grades PreK-2,30,300.54,353.58,26,f,f,5/9/2014
e64ab25c028deef98988d43fd3709673,ec812abde2352f56de5e4b270725453b,aaeb8c6e660bdefa0c933831cb12eb95,1.30012E+11,33.698747,-84.413332,Atlanta,GA,30310,urban,Atlanta Public Schools,Fulton,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades 3-5,30,2197.91,2585.78,16,f,f,5/9/2014
f157585576b8fc1fadefc88f7b26416f,3a512805493142920cdd4fbbe74a6a73,d61b4313765e6ff0205b1c72c00c2aff,62271003365,33.960873,-118.266243,Los Angeles,CA,90003,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,30,394.96,464.66,24,f,f,5/9/2014
2617f73c0c276f6614797f7d66b0ff40,43a8de3d26e0410b95324ff1da3395f0,6363b93175d89ad4fec3af5d85e63336,5.10313E+11,38.765733,-77.448685,Manassas,VA,20111,suburban,Prince William Co Public SD,Prince William,f,f,f,f,f,f,Mr.,f,f,Applied Sciences,Math & Science,,,Technology,moderate poverty,Grades 9-12,30,393.76,463.25,160,f,f,5/9/2014
